text_sim,id_present,class_len,is_button,is_link,role_match,cv_similarity,cv_dist_norm,label
0.2829105207955223,0,2.6479382007165935,0,1,0,0.3931681816482498,0.2730939919522205,0
0.04290612329379684,0,2.633600328333349,1,1,0,0.04171960559551924,0.0768330932367094,0
0.062230251499359956,1,2.065262255786747,1,1,1,0.4508976510282923,0.20265049328043216,0
0.14769881177308497,0,3.1169327841309484,1,0,0,0.06178101365607619,0.008586403548553778,0
0.03324261943395729,1,5.833543741780842,0,1,0,0.2420924126513413,0.07862449777135638,0
0.08671044114403359,1,2.3557785317095137,0,1,0,0.005936072708554008,0.18978242539078954,0
0.805273387782522,1,3.8525874245060945,1,0,1,0.6235569991356872,0.8907453629767288,1
0.890474031048349,1,1.253536848198186,1,0,1,0.6686126855905975,0.8296150059902819,1
0.9758267198454553,0,2.113047323645355,1,0,1,0.9099870615437511,0.6122460973655269,1
0.4273601013259522,0,1.08593569604101,1,0,1,0.10129381260540471,0.10381893217773197,0
0.18935976526237658,0,0.7740484832392767,0,0,1,0.0656248843270546,0.06984347913135741,0
0.7155760259957693,1,1.4283525068208065,1,0,1,0.6184059017888598,0.9483793104779453,1
0.935843771909098,0,3.117068063405131,1,0,1,0.7328056960018318,0.9686084996658284,1
0.36040861623219106,1,5.527938775293905,0,1,1,0.2174642048688653,0.42856483978497245,0
0.3686383102227208,1,3.252775637893107,1,0,0,0.33736157863891675,0.26336683017999873,0
0.9746466895597197,0,2.8837768381119986,1,0,1,0.8075563448217385,0.6712247326868099,1
0.7934688971144882,1,3.1561161302872867,1,0,1,0.6196474778500621,0.953155597804215,1
0.2034260187970252,0,2.778936317615484,1,1,1,0.41152389212936713,0.2929799339883088,0
0.41359564423472905,1,0.15254774172971342,1,1,0,0.019907981924364715,0.43932009203037853,0
0.750557386679647,0,3.987206777471794,1,0,1,0.8528859523506886,0.8819327342447094,1
0.778417779766042,0,3.8725925931640086,1,0,1,0.884497189051358,0.6661240874646126,1
0.7518559534981091,0,3.899599121694047,1,0,1,0.8594578310401104,0.9594794843051357,1
0.018086926169422313,1,4.160267084595913,0,1,1,0.018004089851078597,0.08735350213300608,0
0.22121047764427654,0,0.8322764024330958,1,1,1,0.2290331459071253,0.39730103788213234,0
0.8723223252833512,0,2.2916877520998633,1,0,1,0.9376176981586731,0.6619870613553895,1
0.9181566225392375,1,2.4109350881843934,1,0,1,0.7846903563652037,0.7945338969860974,1
0.27827758469333846,0,2.917494554700771,0,1,0,0.09865545590927755,0.1817958047871387,0
0.087043349996968,0,5.1394114886444875,0,1,0,0.0982018101322335,0.4540151769438331,0
0.8704788226060656,0,3.0041860144667893,1,0,1,0.71321282768528,0.9558423385476842,1
0.9923823154341285,0,1.8361087538799485,1,0,1,0.905594270121334,0.6795480883664317,1
0.40874465299453167,0,4.6872061955400905,0,1,1,0.3860508831102213,0.21218941118217977,0
0.8069147633319524,1,2.642695156241625,1,0,1,0.8196366759084561,0.6908386180479889,1
0.8764629413780061,1,3.408890600576146,1,0,1,0.6184101148593509,0.6469845001872749,1
0.06534837393371784,1,1.3917691714270182,1,1,0,0.4558671634325929,0.2481349349165599,0
0.3066619858221936,0,0.637906515428649,1,0,1,0.24077949195433007,0.36552739013738333,0
0.07775315717430259,0,4.3797240771745525,0,1,1,0.10081631633473548,0.3724419739984348,0
0.8592651760359086,1,1.6340496282947385,1,0,1,0.7316006358428606,0.8696977491529645,1
0.22288631385333502,0,3.914745343123534,0,0,0,0.20255401042745952,0.4767249169055449,0
0.7939850634002249,0,2.9686942135288943,1,0,1,0.9988096718065764,0.8313959210385087,1
0.39334580534295405,1,0.09364690114480556,0,1,0,0.4543674979028173,0.1740097290812811,0
0.8912223650018685,1,3.452749100638794,1,0,1,0.7855432562166321,0.6187069590053802,1
0.2267755559047014,1,2.893462342183602,1,1,1,0.24814281917237563,0.3277311379381578,0
0.7715339076640658,1,3.311843270438381,1,0,1,0.6865433200340965,0.8118073472493391,1
0.4719874203196802,0,0.5919305989054588,1,1,0,0.3624424518140001,0.1157233340024778,0
0.21203844227079738,1,3.519590773350294,1,0,0,0.22405246864548167,0.1624763821484096,0
0.3660677118930191,1,2.1698778935495433,1,1,0,0.07276543339353347,0.3972412773725903,0
0.17443709560650178,0,1.7090079604924688,0,1,1,0.4725547984637936,0.2063251168988579,0
0.9591901272072791,1,1.5783136969697429,1,0,1,0.8118915999335068,0.8400763641196098,1
0.8987060747973487,0,1.7523244245069314,1,0,1,0.7138379066134466,0.8996561879589979,1
0.16265290084274692,0,4.5770410351267286,1,0,1,0.10061481740101952,0.121752626434529,0
0.228594319646727,0,4.876246704462075,0,1,0,0.1837443770854248,0.16237077270185035,0
0.8759834157449011,0,3.984392768268629,1,0,1,0.9293314023396072,0.6387406611669751,1
0.7937825986802088,0,3.5250546052180343,1,0,1,0.791040011909348,0.870487405060945,1
0.016763346119872624,1,1.079636280595225,1,0,1,0.0466307824233167,0.07783718922816368,0
0.9291715174144821,1,2.3587425769493295,1,0,1,0.9256835565608782,0.8367844209194029,1
0.8166925833319062,1,3.908475568022986,1,0,1,0.6251770501820916,0.9515310883904894,1
0.9160360197218803,1,3.0210456914141344,1,0,1,0.7378505462609755,0.7496644692539634,1
0.7732271793427731,0,1.4237360446076845,1,0,1,0.9603306209566398,0.8243817257676355,1
0.0667372702072489,0,3.150433444026576,0,1,0,0.13131719450223533,0.20721524851850354,0
0.8016882054410676,0,3.6537345501126457,1,0,1,0.6549450223598241,0.7097375188243755,1
0.44403308727557805,1,4.173395062427325,1,1,0,0.4038290624013564,0.39048000124367477,0
0.9800207306620788,0,1.8097572996115323,1,0,1,0.6140479655818057,0.8697414060411505,1
0.79553238104054,0,2.508400070857475,1,0,1,0.7430208521416263,0.7984744628923918,1
0.06524338041043992,0,0.6049771577486036,1,1,1,0.3677561213623306,0.4456155666013975,0
0.19476326667027283,1,1.8064405401403842,0,1,1,0.038637000486926254,0.240696764492833,0
0.015299282442209683,1,4.167524743265946,0,1,1,0.13587753250569745,0.344833186040435,0
0.2688749781172052,1,1.7147841199616354,1,1,0,0.39434240602079984,0.27241329278895376,0
0.006818310043306686,0,1.9466294802717299,0,1,1,0.4408092253555042,0.08290335011721212,0
0.24944329846943525,0,3.1292182125789516,1,0,0,0.050984089939980215,0.31233030080256485,0
0.09713660304057647,0,1.2682284405824866,0,0,1,0.25391796877331263,0.04035942239872353,0
0.822898609065311,0,3.8478427042960948,1,0,1,0.9615602115586458,0.7372216975894078,1
0.8303194289236859,1,2.3084246732061633,1,0,1,0.7522920916925755,0.9950959871244698,1
0.7991284374991391,0,1.2428253638848106,1,0,1,0.9334813244869402,0.7875796089259459,1
0.7950025848872254,0,2.747543011368663,1,0,1,0.8867376062076067,0.8319009619477513,1
0.8673376334494656,1,1.6926263055647093,1,0,1,0.6110481243346253,0.9927935422445667,1
0.23087903045519176,1,4.063891917701706,1,0,0,0.058288597545677556,0.24117251554630065,0
0.870480601071544,0,2.230027509603716,1,0,1,0.7723248848826803,0.7957854957283239,1
0.06846676698166515,0,1.3580952916071107,1,0,0,0.22756596583672734,0.38046629599573456,0
0.7171474732699527,1,2.4565133125558827,1,0,1,0.6207656415239253,0.8485738649600781,1
0.739640662827909,1,3.382670337992601,1,0,1,0.9722844159124091,0.6867064495545698,1
0.8160393142121601,0,1.5822178738312649,1,0,1,0.7577862612741056,0.715760183328823,1
0.7004451774667556,0,3.357592874082682,1,0,1,0.7960834591205848,0.7869745317212908,1
0.46860489368084224,0,3.20922150270468,1,0,1,0.22867593188102053,0.14885840044147908,0
0.8676693075521278,1,2.0790566993322273,1,0,1,0.7136286773970483,0.647616244746825,1
0.1203712633903537,1,0.975012847680069,0,0,1,0.08236089507900723,0.05870262285560607,0
0.7852892253591843,0,3.3582752836084446,1,0,1,0.8096176784102677,0.7921066660549234,1
0.25754984046748786,0,3.0218674663997795,1,0,1,0.4097665650002216,0.2589461695979207,0
0.1058040412671612,1,3.768229567469901,0,0,1,0.3642459491886736,0.46170654692727137,0
0.9163187345136118,0,3.2239446350033605,1,0,1,0.7680711926158718,0.6823495941691896,1
0.9279699567285324,1,2.6985736409404697,1,0,1,0.6524195099256708,0.9103480059500022,1
0.9639724622226185,0,2.7203877915767816,1,0,1,0.7314494073524435,0.7285439259921971,1
0.41363136554857405,1,1.6010866103362325,1,1,1,0.11344276258910613,0.2728166651796543,0
0.39791049272744566,0,2.816744691914205,1,0,1,0.2837901193757919,0.004673301140874553,0
0.8671390302141835,0,3.340601222651448,1,0,1,0.6424843496105698,0.9707279445415897,1
0.7668651987720873,1,3.7605264512908394,1,0,1,0.7614840967010259,0.8855082445266842,1
0.9987572222266603,0,3.2162127327647507,1,0,1,0.9225616007911296,0.7404605683431782,1
0.8569019784194785,1,2.0989349258866477,1,0,1,0.9771822094410747,0.8265333499015812,1
0.8737798281011043,0,1.543020166189156,1,0,1,0.8827673489846832,0.6572736709714021,1
0.9800460893315364,1,3.885055822878327,1,0,1,0.6066149729021254,0.822998564463407,1
0.9259043991964291,1,3.408319764150981,1,0,1,0.9024758513164175,0.9049873301275884,1
0.8065799398220368,1,3.5757985462951143,1,0,1,0.7287176362323268,0.8966848467803641,1
0.27213444207844045,1,2.0022277304124616,1,1,1,0.3663511308921263,0.015103402087869922,0
0.8135600810018195,1,1.8255487701854425,1,0,1,0.7277866206605165,0.8764895285379731,1
0.3105980236470836,1,2.254217109416862,0,1,0,0.3687214222679825,0.38731611385665005,0
0.7953362780319408,1,3.91335775959031,1,0,1,0.7923966066744441,0.7285659020711628,1
0.9702283806945191,1,2.02327911364778,1,0,1,0.8522423860198687,0.9106263679956474,1
0.7201730589746038,1,3.3054728147161074,1,0,1,0.8510739860269012,0.6054133627791302,1
0.14476588943279894,1,1.1611991592586974,1,0,0,0.15085408569151926,0.42871559060876446,0
0.760619971327992,1,1.9353647177471849,1,0,1,0.7686815356025504,0.9209842602324377,1
0.9353417860481134,0,1.2715912437853385,1,0,1,0.6248316702600245,0.816071415034655,1
0.15091919658552566,1,0.7250718374666314,0,1,0,0.49030448934748305,0.14797576851949107,0
0.29165204408332307,1,4.817739783388276,1,1,0,0.05263052789958639,0.2605596905692864,0
0.7779413222917161,0,2.5703616258450994,1,0,1,0.872130956641664,0.6637198049953709,1
0.7138541171749246,0,1.9135210058961767,1,0,1,0.6382698868229066,0.8820332264884678,1
0.7893134309295834,1,3.6386068761898844,1,0,1,0.922051029320641,0.6976169889331257,1
0.9435671006809877,1,2.491546249318951,1,0,1,0.8368630863669888,0.685065424283756,1
0.9740129628697363,1,1.3831018907526405,1,0,1,0.7927367376905781,0.7954002451434398,1
0.77960373706508,1,2.4305413198815713,1,0,1,0.662719991421221,0.6263251604119872,1
0.7352813897694965,1,2.59285415599134,1,0,1,0.6912682729824063,0.8330021477570554,1
0.9494074578780084,0,1.2113073083826724,1,0,1,0.900607459888698,0.8507393397590487,1
0.18035511958668848,0,1.2525876276388483,1,0,0,0.32491241908788626,0.25484328601072176,0
0.09817665637867712,0,4.065585596170896,1,0,1,0.38317429847603984,0.2758084903425385,0
0.41872426956424025,0,0.954756379006714,1,1,0,0.02887957006969899,0.32936572921867197,0
0.706996537027406,1,1.2615210588028618,1,0,1,0.8342606518206052,0.786741742032128,1
0.9435973264812827,1,1.6871418596535461,1,0,1,0.971071241036219,0.9939014663117001,1
0.08034272371475015,0,4.1368922600255065,0,1,1,0.1944631450865162,0.16452335398385576,0
0.8427081880322267,0,3.6758287708546513,1,0,1,0.9690778301658144,0.8587282969097708,1
0.8225705289125278,1,2.8331661920236866,1,0,1,0.7647034614022516,0.9083637201686137,1
0.9600153258338885,1,1.7935971632564143,1,0,1,0.9158871329752256,0.8073286251140572,1
0.9622645762155495,0,2.388660248192268,1,0,1,0.9851130808712432,0.806524010306839,1
0.9837025926741383,1,1.9037496082615708,1,0,1,0.9924551917216021,0.8196443549579289,1
0.4174042079812632,1,1.4197098062193634,0,0,1,0.2744997032818836,0.2124619773083946,0
0.35711274282299477,1,3.5008887535026565,0,0,1,0.20651681589980425,0.23344801658647252,0
0.8543140545563086,1,3.2399275847920093,1,0,1,0.6294527676589464,0.8016252704567841,1
0.3301677980186589,0,2.4180467495909284,0,1,0,0.1192757749843234,0.26058796470678386,0
0.1077087430498897,1,0.04724073404461615,0,0,0,0.11522903352460317,0.1900909637007573,0
0.14556254337317365,1,0.9730636127627448,1,0,1,0.16006765778207543,0.3219029953661059,0
0.36129802702301467,1,1.2422591943603158,0,0,1,0.005759607070497275,0.23862212526793902,0
0.22664508371126996,0,1.1104814136196242,0,0,1,0.3156152341633272,0.17848603268544372,0
0.9584544167762896,0,1.0556001999863613,1,0,1,0.7643718904179837,0.9392464398843176,1
0.05484622017531127,0,3.9489707574764203,0,1,1,0.13625351119921497,0.46210383542889727,0
0.7684345069155624,0,1.566979606010909,1,0,1,0.7090873735967202,0.9621063487106637,1
0.8546615794601251,1,1.5368356843118562,1,0,1,0.8742183073240906,0.6400258388613375,1
0.8420987416238344,1,3.9135415268213247,1,0,1,0.8879884615437679,0.8404573161002109,1
0.7615226648485771,1,2.664862017201866,1,0,1,0.8149169771942285,0.6681800077792707,1
0.1790899573551144,0,4.087315237160765,1,1,1,0.21804827042231623,0.2880620261330636,0
0.8177631441990063,0,3.326553455961808,1,0,1,0.6867399269286752,0.9264130372842146,1
0.8271940549886506,0,2.1084293565758747,1,0,1,0.7632026379399993,0.6408620727878505,1
0.2429202290778733,1,5.140353323059202,0,0,1,0.22764368923984635,0.40619963701862455,0
0.8057553541091578,1,2.108992293978353,1,0,1,0.8058048256578811,0.8169162383928505,1
0.0466589358542468,0,2.1896503542576484,1,0,0,0.42795489520267405,0.20787635097485835,0
0.9445189947052153,1,2.4951989968410007,1,0,1,0.9169310161189062,0.7985750375094928,1
0.1573012790759974,0,5.151396744943746,1,1,1,0.46892691004657217,0.44330648730844574,0
0.4225764510364563,1,3.6072345424585013,0,0,0,0.333950612303697,0.39552867014296683,0
0.035070713528872255,1,4.727082895811537,1,0,1,0.01199360208104383,0.3161497589457958,0
0.9954508183382986,1,3.1612296297970905,1,0,1,0.8275711748817729,0.7684586673156701,1
0.1631442053620623,0,3.1627483667544007,1,0,0,0.002580315281085155,0.3168030050683095,0
0.7856803669300139,1,3.06616858631704,1,0,1,0.9553126587536013,0.6433339454597292,1
0.8254384034795098,0,1.9446787703867099,1,0,1,0.6993696674607486,0.8898482848963287,1
0.09866634511695033,1,2.7935515873262595,1,1,0,0.092718246740085,0.3313247754761965,0
0.9279916497619649,1,3.359467224745539,1,0,1,0.7717308614690087,0.804850908211828,1
0.30952946290387096,1,5.7870350518071625,0,1,0,0.0390525379244378,0.14752998602998013,0
0.34577085838650023,0,3.218576098195534,0,1,1,0.15976994045273046,0.17913182916812248,0
0.24048373710183557,0,2.448338473071196,0,1,0,0.007408280709536974,0.44833318602058697,0
0.9591038892256538,1,2.589513588435653,1,0,1,0.940046566489219,0.9984325306934563,1
0.37084634437974434,1,1.512402353240551,1,0,0,0.3735821641009585,0.3606846770263869,0
0.800595264671439,1,2.2264720201006343,1,0,1,0.9886494149329063,0.8274920432212689,1
0.45575489889206305,1,1.9574409275398068,0,0,0,0.23412697235260488,0.49658796471165806,0
0.020798606839015965,1,5.759762528545837,0,1,1,0.49389338047940956,0.43209440894090717,0
0.40586699687225014,1,2.8228744067357354,1,0,1,0.3934394872696702,0.04064765686885452,0
0.2896590600031239,0,5.543937754393037,1,1,0,0.43237182587954115,0.19565985726470542,0
0.3849181918077165,1,0.9937488090632476,1,0,0,0.10624423614522899,0.15137547966919007,0
0.03420415218995304,0,4.8803484067531535,1,0,0,0.39181658318231755,0.02211141961000912,0
0.4717012580468465,0,1.785027526095403,0,1,0,0.37083176110448984,0.02805519411341245,0
0.40802492644302385,0,0.7912772426095207,0,0,0,0.054363530165200236,0.45542106664363985,0
0.9516219413842385,1,1.251366581576319,1,0,1,0.7587317204582078,0.6779349747421504,1
0.8184919936317016,1,3.732544028104993,1,0,1,0.7493717915400124,0.7164940684379084,1
0.8237187305503867,1,1.6234255887137476,1,0,1,0.9975841014082798,0.7020701919241669,1
0.25973589412514836,1,0.9802860040788179,1,0,0,0.14299548149422447,0.03236816120299435,0
0.8348520855477547,0,1.5846677330758991,1,0,1,0.6975243302908583,0.7004094117157413,1
0.35887512352971934,0,4.4630300630384845,0,1,0,0.2012747689581224,0.3400829548905948,0
0.8203286179889564,0,2.4558599682143356,1,0,1,0.7558285705192438,0.6581332323927526,1
0.2583172884253943,0,4.8513149417914265,1,0,1,0.3676247830766059,0.049405460066953344,0
0.8747645615052492,0,1.1164545645570896,1,0,1,0.9204376750937395,0.6687945973607793,1
0.050290570917041366,0,4.5907856783966645,0,1,1,0.14064415093018395,0.38966003128980103,0
0.49950289023016864,1,4.007483550919635,0,0,0,0.41496772178064173,0.48138742739158913,0
0.16233744601640387,1,2.8249308339936174,1,1,1,0.08358520853720686,0.06054894954815626,0
0.11647841867262204,0,0.043437871235979086,1,1,1,0.19234360504268067,0.02283003353957358,0
0.03699213242931981,1,3.082777579421796,1,0,0,0.48436657762133406,0.4973389296306789,0
0.889022332772523,1,3.6410167986683897,1,0,1,0.9226892020912781,0.9511259805338987,1
0.04253371976149517,1,0.8190162380226922,0,0,1,0.3701497516475255,0.3482081117976596,0
0.7551223611612677,1,2.2944982190912553,1,0,1,0.6764187834066023,0.8388106675277617,1
0.7102313841468961,1,1.3096662843055988,1,0,1,0.85999059429799,0.9253067681732268,1
0.4412549236191747,0,3.195194145377739,1,1,0,0.3184874870167819,0.3757396939012999,0
0.05454937831077972,0,0.8667269550564167,0,0,0,0.47539067014611375,0.04399596437561759,0
0.7366988236492974,1,1.0240554251892569,1,0,1,0.7894198009430964,0.8172305566344652,1
0.09876086044325488,0,5.437045962261987,1,0,0,0.23263107558214108,0.04392076318422866,0
0.3106694739277105,0,4.497335146695159,1,1,0,0.08419090138261287,0.22061996858152555,0
0.37428450251920414,1,0.5255381041979637,1,1,0,0.45963912079231584,0.19818001675571656,0
0.8495532931430221,1,3.6666757135691848,1,0,1,0.8736189449438954,0.9929297768848697,1
0.4422906645399446,1,1.3746703219271472,1,1,0,0.015190225765119969,0.4951696087887155,0
0.39202032519894514,1,2.4023558747284177,0,0,1,0.4530752500955849,0.4287482295539194,0
0.19051241903507826,1,5.414969057197254,0,0,1,0.001633593516237819,0.33064726721153875,0
0.8135365963997727,1,2.8398492462714673,1,0,1,0.6601346531395579,0.6597867080119636,1
0.42055075227435096,0,5.844797117729099,1,1,1,0.2417998541033604,0.008665142773970902,0
0.2869292861810532,0,4.109310987189195,1,1,1,0.028917929890563243,0.3312309074429258,0
0.9357815049141869,0,1.4031725614988877,1,0,1,0.6835192225304454,0.9597960125963333,1
0.32610778787492495,0,2.4287840325618273,0,0,0,0.1702510065340535,0.44513075859274887,0
0.9694085838221083,1,1.150104119374621,1,0,1,0.6234322493416528,0.8759857963319961,1
0.0029854697032778432,1,4.1141899305037,1,1,1,0.430489598498452,0.4347622722297868,0
0.9043232194083635,1,2.1190642846345358,1,0,1,0.9564681337649984,0.6755199030516299,1
0.08886682102560634,0,3.820205732009513,1,0,1,0.4620007255929746,0.19957231614418636,0
0.23450649557744213,1,5.302697241333343,1,1,0,0.3648488090864169,0.08863562749606946,0
0.1790135309532378,1,3.1975334751912268,1,1,1,0.005297194746218037,0.4817163049569163,0
0.7197085084433381,0,1.9354501049318422,1,0,1,0.9663515718023344,0.6401495346049102,1
0.1337840323805693,1,1.6753069700584085,1,0,0,0.0038720949209463673,0.49638314135363654,0
0.8726760306522487,0,3.012392366558818,1,0,1,0.8670532765075825,0.652469540340208,1
0.12948130195708957,1,2.1745811196243645,0,1,1,0.3951291511885555,0.05659461215224432,0
0.1506800678915629,0,2.0546668942198596,0,0,1,0.030680789719294832,0.1557037642676911,0
0.760859106893117,0,2.391378427506052,1,0,1,0.893989925780142,0.9661290132112526,1
0.38747735638799397,0,2.4253638922829426,0,1,1,0.23109694644753226,0.3869443544903576,0
0.43051595460092174,0,0.9893473151078727,0,1,0,0.11367885218786522,0.09602491900804083,0
0.9153210336738812,0,2.007437593348213,1,0,1,0.7344461705791765,0.8530710623037007,1
0.9411427024363925,1,1.954341766589491,1,0,1,0.9648206414859065,0.911761733200646,1
